Date,Location,Item,OH Quantity,OH Amount,On Order Quantity,On Order Amount,In Transit Quantity,In Transit Amount,NSI Quantity,NSI Amount
2020-03-09,RICHMOND CA,Chicken XXXXX-O,-3,-14.97,225,1122.75,0,0.0,0,0
2020-04-22,HAYWARD,Chicken XXXXX-O,45,224.55,0,0.0,0,0.0,0,0
2020-03-09,LAKEWOOD,Chicken XXXXX-O,7,34.93,0,0.0,89,444.11,0,0
2020-02-16,FREMONT,Chicken XXXXX-O,65,324.35,0,0.0,0,0.0,0,0
2020-03-10,RICHMOND CA,Chicken XXXXX-O,-3,-14.97,0,0.0,225,1122.75,0,0
2020-02-19,FREMONT,Chicken XXXXX-O,182,908.18,0,0.0,0,0.0,0,0
2020-03-10,LAKEWOOD,Chicken XXXXX-O,66,329.34,180,898.2,0,0.0,0,0
2020-03-11,RICHMOND CA,Chicken XXXXX-O,-4,-19.96,0,0.0,0,0.0,0,0
2020-02-20,FREMONT,Chicken XXXXX-O,129,643.71,0,0.0,0,0.0,0,0
2020-04-26,HAYWARD,Chicken XXXXX-O,75,374.25,0,0.0,0,0.0,0,0
2020-03-11,LAKEWOOD,Chicken XXXXX-O,7,34.93,135,673.65,48,239.52,0,0
2020-04-27,HAYWARD,Chicken XXXXX-O,5,24.95,180,898.2,0,0.0,0,0
2020-03-12,RICHMOND CA,Chicken XXXXX-O,-4,-19.96,0,0.0,0,0.0,0,0
2020-02-21,FREMONT,Chicken XXXXX-O,51,254.49,135,673.65,0,0.0,0,0
2020-04-28,HAYWARD,Chicken XXXXX-O,5,24.95,0,0.0,174,868.26,0,0
2020-03-12,LAKEWOOD,Chicken XXXXX-O,55,274.45,90,449.1,0,0.0,0,0
2020-03-13,RICHMOND CA,Chicken XXXXX-O,-4,-19.96,135,673.65,0,0.0,0,0
2020-04-29,HAYWARD,Chicken XXXXX-O,34,169.66,0,0.0,0,0.0,0,0
2020-02-23,FREMONT,Chicken XXXXX-O,47,234.53,0,0.0,0,0.0,0,0
2020-04-30,HAYWARD,Chicken XXXXX-O,10,49.9,0,0.0,0,0.0,0,0
2020-03-14,RICHMOND CA,Chicken XXXXX-O,-4,-19.96,0,0.0,138,688.62,0,0
2020-03-13,LAKEWOOD,Chicken XXXXX-O,7,34.93,45,224.55,96,479.04,0,0
2020-05-01,HAYWARD,Chicken XXXXX-O,10,49.9,270,1347.3,0,0.0,0,0
2020-05-02,HAYWARD,Chicken XXXXX-O,5,24.95,180,898.2,94,469.06,0,0
2020-03-15,RICHMOND CA,Chicken XXXXX-O,-4,-19.96,0,0.0,0,0.0,0,0
2020-03-14,LAKEWOOD,Chicken XXXXX-O,-84,-419.16,45,224.55,96,479.04,0,0
2020-05-03,HAYWARD,Chicken XXXXX-O,52,259.48,180,898.2,0,0.0,0,0
2020-03-15,LAKEWOOD,Chicken XXXXX-O,12,59.88,45,224.55,0,0.0,0,0
2020-05-04,HAYWARD,Chicken XXXXX-O,1,4.99,0,0.0,183,913.17,0,0
2020-02-24,FREMONT,Chicken XXXXX-O,6,29.94,180,898.2,0,0.0,0,0
2020-05-05,HAYWARD,Chicken XXXXX-O,11,54.89,0,0.0,0,0.0,0,0
2020-03-16,LAKEWOOD,Chicken XXXXX-O,12,59.88,135,673.65,43,214.57,0,0
2020-02-26,FREMONT,Chicken XXXXX-O,180,898.2,0,0.0,0,0.0,0,0
2020-03-18,RICHMOND CA,Chicken XXXXX-O,5,24.95,0,0.0,0,0.0,0,0
2020-02-27,FREMONT,Chicken XXXXX-O,180,898.2,0,0.0,0,0.0,0,0
2020-05-06,HAYWARD,Chicken XXXXX-O,1,4.99,0,0.0,0,0.0,0,0
2020-03-17,LAKEWOOD,Chicken XXXXX-O,12,59.88,135,673.65,0,0.0,0,0
2020-02-28,FREMONT,Chicken XXXXX-O,6,29.94,45,224.55,0,0.0,0,0
2020-03-19,RICHMOND CA,Chicken XXXXX-O,5,24.95,0,0.0,0,0.0,0,0
2020-05-07,HAYWARD,Chicken XXXXX-O,1,4.99,0,0.0,0,0.0,0,0
2020-03-18,LAKEWOOD,Chicken XXXXX-O,12,59.88,0,0.0,143,713.57,0,0
2020-03-20,RICHMOND CA,Chicken XXXXX-O,5,24.95,90,449.1,0,0.0,0,0
2020-05-08,HAYWARD,Chicken XXXXX-O,1,4.99,135,673.65,0,0.0,0,0
2020-03-19,LAKEWOOD,Chicken XXXXX-O,12,59.88,90,449.1,0,0.0,0,0
2020-05-09,HAYWARD,Chicken XXXXX-O,1,4.99,0,0.0,138,688.62,0,0
2020-03-21,RICHMOND CA,Chicken XXXXX-O,5,24.95,0,0.0,82,409.18,0,0
2020-03-20,LAKEWOOD,Chicken XXXXX-O,12,59.88,180,898.2,0,0.0,0,0
2020-05-10,HAYWARD,Chicken XXXXX-O,77,384.23,0,0.0,0,0.0,0,0
2020-03-21,LAKEWOOD,Chicken XXXXX-O,12,59.88,90,449.1,0,0.0,0,0
2020-03-22,RICHMOND CA,Chicken XXXXX-O,27,134.73,0,0.0,0,0.0,0,0
2020-02-29,FREMONT,Chicken XXXXX-O,1,4.99,0,0.0,47,234.53,0,0
2020-05-13,HAYWARD,Chicken XXXXX-O,122,608.78,0,0.0,0,0.0,0,0
2020-03-22,LAKEWOOD,Chicken XXXXX-O,12,59.88,90,449.1,90,449.1,0,0
2020-03-23,RICHMOND CA,Chicken XXXXX-O,4,19.96,0,0.0,0,0.0,0,0
2020-05-14,HAYWARD,Chicken XXXXX-O,14,69.86,0,0.0,0,0.0,0,0
2020-03-23,LAKEWOOD,Chicken XXXXX-O,32,159.68,0,0.0,92,459.08,0,0
2020-05-15,HAYWARD,Chicken XXXXX-O,5,24.95,45,224.55,0,0.0,0,0
2020-03-24,RICHMOND CA,Chicken XXXXX-O,4,19.96,180,898.2,0,0.0,0,0
2020-03-01,FREMONT,Chicken XXXXX-O,1,4.99,0,0.0,0,0.0,0,0
2020-03-24,LAKEWOOD,Chicken XXXXX-O,17,84.83,90,449.1,0,0.0,0,0
2020-05-16,HAYWARD,Chicken XXXXX-O,5,24.95,0,0.0,41,204.59,0,0
2020-05-17,HAYWARD,Chicken XXXXX-O,5,24.95,0,0.0,0,0.0,0,0
2020-03-25,RICHMOND CA,Chicken XXXXX-O,4,19.96,0,0.0,167,833.33,0,0
2020-03-25,LAKEWOOD,Chicken XXXXX-O,12,59.88,0,0.0,84,419.16,0,0
2020-05-18,HAYWARD,Chicken XXXXX-O,5,24.95,225,1122.75,0,0.0,0,0
2020-03-02,FREMONT,Chicken XXXXX-O,1,4.99,180,898.2,0,0.0,0,0
2020-03-26,RICHMOND CA,Chicken XXXXX-O,147,733.53,0,0.0,0,0.0,0,0
2020-03-26,LAKEWOOD,Chicken XXXXX-O,16,79.84,90,449.1,0,0.0,0,0
2020-03-03,FREMONT,Chicken XXXXX-O,1,4.99,0,0.0,185,923.15,0,0
2020-05-19,HAYWARD,Chicken XXXXX-O,5,24.95,0,0.0,220,1097.8,0,0
2020-03-04,FREMONT,Chicken XXXXX-O,92,459.08,0,0.0,0,0.0,0,0
2020-05-20,HAYWARD,Chicken XXXXX-O,146,728.54,0,0.0,0,0.0,0,0
2020-03-27,LAKEWOOD,Chicken XXXXX-O,16,79.84,135,673.65,81,404.19,0,0
2020-03-27,RICHMOND CA,Chicken XXXXX-O,4,19.96,180,898.2,0,0.0,0,0
2020-03-05,FREMONT,Chicken XXXXX-O,51,254.49,0,0.0,0,0.0,0,0
2020-05-21,HAYWARD,Chicken XXXXX-O,24,119.76,0,0.0,0,0.0,0,0
2020-03-28,LAKEWOOD,Chicken XXXXX-O,16,79.84,135,673.65,0,0.0,0,0
2020-03-28,RICHMOND CA,Chicken XXXXX-O,4,19.96,0,0.0,180,898.2,0,0
2020-05-22,HAYWARD,Chicken XXXXX-O,4,19.96,270,1347.3,0,0.0,0,0
2020-03-08,FREMONT,Chicken XXXXX-O,91,454.09,0,0.0,0,0.0,0,0
2020-03-29,LAKEWOOD,Chicken XXXXX-O,16,79.84,135,673.65,0,0.0,0,0
2020-03-11,FREMONT,Chicken XXXXX-O,-2,-9.98,0,0.0,0,0.0,0,0
2020-05-23,HAYWARD,Chicken XXXXX-O,4,19.96,270,1347.3,0,0.0,0,0
2020-03-29,RICHMOND CA,Chicken XXXXX-O,184,918.16,0,0.0,0,0.0,0,0
2020-05-24,HAYWARD,Chicken XXXXX-O,4,19.96,270,1347.3,0,0.0,0,0
2020-03-30,LAKEWOOD,Chicken XXXXX-O,12,59.88,0,0.0,133,663.67,0,0
2020-05-25,HAYWARD,Chicken XXXXX-O,4,19.96,270,1347.3,0,0.0,0,0
2020-03-30,RICHMOND CA,Chicken XXXXX-O,3,14.97,450,2245.5,0,0.0,0,0
2020-03-31,LAKEWOOD,Chicken XXXXX-O,117,583.83,45,224.55,0,0.0,0,0
2020-05-26,HAYWARD,Chicken XXXXX-O,4,19.96,225,1122.75,0,0.0,0,0
2020-03-31,RICHMOND CA,Chicken XXXXX-O,3,14.97,0,0.0,449,2240.51,0,0
2020-03-12,FREMONT,Chicken XXXXX-O,-2,-9.98,0,0.0,0,0.0,0,0
2020-05-27,HAYWARD,Chicken XXXXX-O,4,19.96,0,0.0,260,1297.4,0,0
2020-04-01,LAKEWOOD,Chicken XXXXX-O,12,59.88,0,0.0,44,219.56,0,0
2020-05-28,HAYWARD,Chicken XXXXX-O,62,309.38,0,0.0,0,0.0,0,0
2020-04-01,RICHMOND CA,Chicken XXXXX-O,294,1467.06,0,0.0,0,0.0,0,0
2020-04-02,LAKEWOOD,Chicken XXXXX-O,12,59.88,180,898.2,0,0.0,0,0
2020-05-29,HAYWARD,Chicken XXXXX-O,6,29.94,90,449.1,0,0.0,0,0
2020-04-02,RICHMOND CA,Chicken XXXXX-O,86,429.14,0,0.0,0,0.0,0,0
2020-05-30,HAYWARD,Chicken XXXXX-O,6,29.94,0,0.0,87,434.13,0,0
2020-03-13,FREMONT,Chicken XXXXX-O,-2,-9.98,135,673.65,0,0.0,0,0
2020-04-03,LAKEWOOD,Chicken XXXXX-O,12,59.88,90,449.1,181,903.19,0,0
2020-03-14,FREMONT,Chicken XXXXX-O,-2,-9.98,0,0.0,130,648.7,0,0
2020-05-31,HAYWARD,Chicken XXXXX-O,93,464.07,0,0.0,0,0.0,0,0
2020-04-03,RICHMOND CA,Chicken XXXXX-O,3,14.97,0,0.0,0,0.0,0,0
2020-06-01,HAYWARD,Chicken XXXXX-O,7,34.93,225,1122.75,0,0.0,0,0
2020-04-04,LAKEWOOD,Chicken XXXXX-O,119,593.81,90,449.1,0,0.0,0,0
2020-03-15,FREMONT,Chicken XXXXX-O,-2,-9.98,0,0.0,0,0.0,0,0
2020-03-22,FREMONT,Chicken XXXXX-O,107,533.93,0,0.0,0,0.0,0,0
2020-06-02,HAYWARD,Chicken XXXXX-O,7,34.93,0,0.0,204,1017.96,0,0
2020-03-23,FREMONT,Chicken XXXXX-O,5,24.95,0,0.0,0,0.0,0,0
2020-03-24,FREMONT,Chicken XXXXX-O,5,24.95,225,1122.75,0,0.0,0,0
2020-04-04,RICHMOND CA,Chicken XXXXX-O,-2,-9.98,0,0.0,0,0.0,0,0
2020-04-05,LAKEWOOD,Chicken XXXXX-O,80,399.2,90,449.1,0,0.0,0,0
2020-06-03,HAYWARD,Chicken XXXXX-O,181,903.19,0,0.0,0,0.0,0,0
2020-06-04,HAYWARD,Chicken XXXXX-O,132,658.68,0,0.0,0,0.0,0,0
2020-04-05,RICHMOND CA,Chicken XXXXX-O,-2,-9.98,0,0.0,0,0.0,0,0
2020-04-06,LAKEWOOD,Chicken XXXXX-O,24,119.76,0,0.0,85,424.15,0,0
2020-06-05,HAYWARD,Chicken XXXXX-O,29,144.71,90,449.1,0,0.0,0,0
2020-04-06,RICHMOND CA,Chicken XXXXX-O,-2,-9.98,90,449.1,0,0.0,0,0
2020-06-06,HAYWARD,Chicken XXXXX-O,23,114.77,0,0.0,93,464.07,0,0
2020-04-07,LAKEWOOD,Chicken XXXXX-O,12,59.88,135,673.65,0,0.0,0,0
2020-06-07,HAYWARD,Chicken XXXXX-O,28,139.72,0,0.0,0,0.0,0,0
2020-04-07,RICHMOND CA,Chicken XXXXX-O,-2,-9.98,0,0.0,85,424.15,0,0
2020-04-08,LAKEWOOD,Chicken XXXXX-O,12,59.88,0,0.0,134,668.66,0,0
2020-06-08,HAYWARD,Chicken XXXXX-O,19,94.81,225,1122.75,0,0.0,0,0
2020-03-25,FREMONT,Chicken XXXXX-O,5,24.95,0,0.0,225,1122.75,0,0
2020-04-08,RICHMOND CA,Chicken XXXXX-O,83,414.17,0,0.0,0,0.0,0,0
2020-06-09,HAYWARD,Chicken XXXXX-O,5,24.95,0,0.0,231,1152.69,0,0
2020-04-09,LAKEWOOD,Chicken XXXXX-O,81,404.19,90,449.1,0,0.0,0,0
2020-06-10,HAYWARD,Chicken XXXXX-O,166,828.34,0,0.0,0,0.0,0,0
2020-04-09,RICHMOND CA,Chicken XXXXX-O,83,414.17,45,224.55,0,0.0,0,0
2020-06-11,HAYWARD,Chicken XXXXX-O,36,179.64,0,0.0,0,0.0,0,0
2020-04-10,LAKEWOOD,Chicken XXXXX-O,47,234.53,45,224.55,43,214.57,0,0
2020-06-12,HAYWARD,Chicken XXXXX-O,5,24.95,225,1122.75,0,0.0,0,0
2020-04-10,RICHMOND CA,Chicken XXXXX-O,-2,-9.98,45,224.55,0,0.0,0,0
2020-03-26,FREMONT,Chicken XXXXX-O,5,24.95,0,0.0,0,0.0,0,0
2020-06-13,HAYWARD,Chicken XXXXX-O,5,24.95,0,0.0,221,1102.79,0,0
2020-04-11,LAKEWOOD,Chicken XXXXX-O,17,84.83,45,224.55,0,0.0,0,0
2020-06-14,HAYWARD,Chicken XXXXX-O,226,1127.74,0,0.0,0,0.0,0,0
2020-04-11,RICHMOND CA,Chicken XXXXX-O,-2,-9.98,0,0.0,45,224.55,0,0
2020-06-15,HAYWARD,Chicken XXXXX-O,55,274.45,135,673.65,0,0.0,0,0
2020-04-12,LAKEWOOD,Chicken XXXXX-O,17,84.83,45,224.55,0,0.0,0,0
2020-06-16,HAYWARD,Chicken XXXXX-O,20,99.8,0,0.0,142,708.58,0,0
2020-04-12,RICHMOND CA,Chicken XXXXX-O,-2,-9.98,0,0.0,45,224.55,0,0
2020-06-17,HAYWARD,Chicken XXXXX-O,140,698.6,0,0.0,0,0.0,0,0
2020-04-14,LAKEWOOD,Chicken XXXXX-O,4,19.96,90,449.1,0,0.0,0,0
2020-06-18,HAYWARD,Chicken XXXXX-O,61,304.39,0,0.0,0,0.0,0,0
2020-04-15,LAKEWOOD,Chicken XXXXX-O,-1,-4.99,0,0.0,91,454.09,0,0
2020-06-19,HAYWARD,Chicken XXXXX-O,8,39.92,135,673.65,0,0.0,0,0
2020-04-15,RICHMOND CA,Chicken XXXXX-O,177,883.23,0,0.0,0,0.0,0,0
2020-04-16,LAKEWOOD,Chicken XXXXX-O,-1,-4.99,135,673.65,0,0.0,0,0
2020-06-20,HAYWARD,Chicken XXXXX-O,8,39.92,135,673.65,130,648.7,0,0
2020-04-16,RICHMOND CA,Chicken XXXXX-O,24,119.76,0,0.0,0,0.0,0,0
2020-03-27,FREMONT,Chicken XXXXX-O,5,24.95,180,898.2,0,0.0,0,0
2020-04-17,LAKEWOOD,Chicken XXXXX-O,-1,-4.99,45,224.55,141,703.59,0,0
2020-06-21,HAYWARD,Chicken XXXXX-O,46,229.54,0,0.0,0,0.0,0,0
2020-04-18,LAKEWOOD,Chicken XXXXX-O,135,673.65,45,224.55,0,0.0,0,0
2020-03-28,FREMONT,Chicken XXXXX-O,5,24.95,0,0.0,178,888.22,0,0
2020-06-22,HAYWARD,Chicken XXXXX-O,8,39.92,225,1122.75,0,0.0,0,0
2020-04-19,LAKEWOOD,Chicken XXXXX-O,15,74.85,45,224.55,0,0.0,0,0
2020-06-23,HAYWARD,Chicken XXXXX-O,8,39.92,0,0.0,212,1057.88,0,0
2020-04-19,RICHMOND CA,Chicken XXXXX-O,53,264.47,0,0.0,0,0.0,0,0
2020-04-20,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,0,0.0,42,209.58,0,0
2020-06-24,HAYWARD,Chicken XXXXX-O,154,768.46,0,0.0,0,0.0,0,0
2020-06-25,HAYWARD,Chicken XXXXX-O,50,249.5,0,0.0,0,0.0,0,0
2020-04-20,RICHMOND CA,Chicken XXXXX-O,1,4.99,90,449.1,0,0.0,0,0
2020-04-21,LAKEWOOD,Chicken XXXXX-O,3,14.97,90,449.1,0,0.0,0,0
2020-06-26,HAYWARD,Chicken XXXXX-O,11,54.89,90,449.1,0,0.0,0,0
2020-04-21,RICHMOND CA,Chicken XXXXX-O,1,4.99,0,0.0,87,434.13,0,0
2020-04-22,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,0,0.0,82,409.18,0,0
2020-06-27,HAYWARD,Chicken XXXXX-O,2,9.98,0,0.0,88,439.12,0,0
2020-04-22,RICHMOND CA,Chicken XXXXX-O,1,4.99,0,0.0,0,0.0,0,0
2020-04-23,LAKEWOOD,Chicken XXXXX-O,80,399.2,135,673.65,0,0.0,0,0
2020-06-28,HAYWARD,Chicken XXXXX-O,90,449.1,0,0.0,0,0.0,0,0
2020-04-23,RICHMOND CA,Chicken XXXXX-O,1,4.99,0,0.0,0,0.0,0,0
2020-04-24,LAKEWOOD,Chicken XXXXX-O,2,9.98,45,224.55,132,658.68,0,0
2020-06-29,HAYWARD,Chicken XXXXX-O,26,129.74,90,449.1,0,0.0,0,0
2020-04-24,RICHMOND CA,Chicken XXXXX-O,1,4.99,180,898.2,0,0.0,0,0
2020-03-29,FREMONT,Chicken XXXXX-O,183,913.17,0,0.0,0,0.0,0,0
2020-06-30,HAYWARD,Chicken XXXXX-O,5,24.95,0,0.0,84,419.16,0,0
2020-04-25,LAKEWOOD,Chicken XXXXX-O,134,668.66,45,224.55,0,0.0,0,0
2020-04-25,RICHMOND CA,Chicken XXXXX-O,1,4.99,0,0.0,187,933.13,0,0
2020-07-01,HAYWARD,Chicken XXXXX-O,22,109.78,0,0.0,0,0.0,0,0
2020-04-26,LAKEWOOD,Chicken XXXXX-O,85,424.15,45,224.55,0,0.0,0,0
2020-03-30,FREMONT,Chicken XXXXX-O,5,24.95,450,2245.5,0,0.0,0,0
2020-04-26,RICHMOND CA,Chicken XXXXX-O,134,668.66,0,0.0,0,0.0,0,0
2020-03-31,FREMONT,Chicken XXXXX-O,5,24.95,0,0.0,469,2340.31,0,0
2020-07-02,HAYWARD,Chicken XXXXX-O,2,9.98,90,449.1,0,0.0,0,0
2020-04-27,LAKEWOOD,Chicken XXXXX-O,-1,-4.99,0,0.0,43,214.57,0,0
2020-07-03,HAYWARD,Chicken XXXXX-O,2,9.98,90,449.1,86,429.14,0,0
2020-04-27,RICHMOND CA,Chicken XXXXX-O,7,34.93,225,1122.75,0,0.0,0,0
2020-07-04,HAYWARD,Chicken XXXXX-O,2,9.98,90,449.1,86,429.14,0,0
2020-04-28,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,225,1122.75,0,0.0,0,0
2020-04-28,RICHMOND CA,Chicken XXXXX-O,7,34.93,0,0.0,224,1117.76,0,0
2020-07-05,HAYWARD,Chicken XXXXX-O,88,439.12,0,0.0,0,0.0,0,0
2020-04-29,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,0,0.0,225,1122.75,0,0
2020-04-01,FREMONT,Chicken XXXXX-O,359,1791.41,0,0.0,0,0.0,0,0
2020-07-06,HAYWARD,Chicken XXXXX-O,86,429.14,135,673.65,0,0.0,0,0
2020-04-29,RICHMOND CA,Chicken XXXXX-O,12,59.88,0,0.0,0,0.0,0,0
2020-07-07,HAYWARD,Chicken XXXXX-O,86,429.14,0,0.0,135,673.65,0,0
2020-07-08,HAYWARD,Chicken XXXXX-O,181,903.19,0,0.0,0,0.0,0,0
2020-04-30,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,45,224.55,0,0.0,0,0
2020-04-30,RICHMOND CA,Chicken XXXXX-O,8,39.92,0,0.0,0,0.0,0,0
2020-07-09,HAYWARD,Chicken XXXXX-O,85,424.15,0,0.0,0,0.0,0,0
2020-05-01,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,225,1122.75,45,224.55,0,0
2020-05-01,RICHMOND CA,Chicken XXXXX-O,8,39.92,360,1796.4,0,0.0,0,0
2020-04-02,FREMONT,Chicken XXXXX-O,188,938.12,0,0.0,0,0.0,0,0
2020-07-12,HAYWARD,Chicken XXXXX-O,51,254.49,0,0.0,0,0.0,0,0
2020-05-02,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,225,1122.75,0,0.0,0,0
2020-04-03,FREMONT,Chicken XXXXX-O,3,14.97,0,0.0,0,0.0,0,0
2020-05-02,RICHMOND CA,Chicken XXXXX-O,8,39.92,180,898.2,179,893.21,0,0
2020-07-13,HAYWARD,Chicken XXXXX-O,10,49.9,225,1122.75,0,0.0,0,0
2020-04-04,FREMONT,Chicken XXXXX-O,3,14.97,0,0.0,0,0.0,0,0
2020-05-03,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,225,1122.75,0,0.0,0,0
2020-05-03,RICHMOND CA,Chicken XXXXX-O,35,174.65,180,898.2,0,0.0,0,0
2020-07-15,HAYWARD,Chicken XXXXX-O,173,863.27,0,0.0,0,0.0,0,0
2020-05-04,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,0,0.0,228,1137.72,0,0
2020-05-04,RICHMOND CA,Chicken XXXXX-O,10,49.9,0,0.0,190,948.1,0,0
2020-07-16,HAYWARD,Chicken XXXXX-O,52,259.48,0,0.0,0,0.0,0,0
2020-04-05,FREMONT,Chicken XXXXX-O,3,14.97,0,0.0,0,0.0,0,0
2020-04-06,FREMONT,Chicken XXXXX-O,3,14.97,90,449.1,0,0.0,0,0
2020-05-05,LAKEWOOD,Chicken XXXXX-O,86,429.14,45,224.55,0,0.0,0,0
2020-07-17,HAYWARD,Chicken XXXXX-O,1,4.99,45,224.55,0,0.0,0,0
2020-05-05,RICHMOND CA,Chicken XXXXX-O,14,69.86,0,0.0,0,0.0,0,0
2020-07-18,HAYWARD,Chicken XXXXX-O,1,4.99,0,0.0,43,214.57,0,0
2020-04-07,FREMONT,Chicken XXXXX-O,3,14.97,0,0.0,87,434.13,0,0
2020-05-06,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,45,224.55,0,0.0,0,0
2020-07-19,HAYWARD,Chicken XXXXX-O,1,4.99,0,0.0,0,0.0,0,0
2020-05-06,RICHMOND CA,Chicken XXXXX-O,14,69.86,0,0.0,0,0.0,0,0
2020-04-08,FREMONT,Chicken XXXXX-O,12,59.88,0,0.0,0,0.0,0,0
2020-07-20,HAYWARD,Chicken XXXXX-O,1,4.99,225,1122.75,0,0.0,0,0
2020-05-07,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,225,1122.75,44,219.56,0,0
2020-04-09,FREMONT,Chicken XXXXX-O,2,9.98,45,224.55,0,0.0,0,0
2020-05-07,RICHMOND CA,Chicken XXXXX-O,14,69.86,0,0.0,0,0.0,0,0
2020-04-10,FREMONT,Chicken XXXXX-O,2,9.98,45,224.55,0,0.0,0,0
2020-07-21,HAYWARD,Chicken XXXXX-O,1,4.99,0,0.0,230,1147.7,0,0
2020-05-08,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,0,0.0,213,1062.87,0,0
2020-07-22,HAYWARD,Chicken XXXXX-O,231,1152.69,0,0.0,0,0.0,0,0
2020-05-08,RICHMOND CA,Chicken XXXXX-O,19,94.81,90,449.1,0,0.0,0,0
2020-04-12,FREMONT,Chicken XXXXX-O,2,9.98,0,0.0,45,224.55,0,0
2020-07-23,HAYWARD,Chicken XXXXX-O,220,1097.8,0,0.0,0,0.0,0,0
2020-05-09,LAKEWOOD,Chicken XXXXX-O,33,164.67,0,0.0,0,0.0,0,0
2020-05-09,RICHMOND CA,Chicken XXXXX-O,9,44.91,0,0.0,94,469.06,0,0
2020-07-24,HAYWARD,Chicken XXXXX-O,172,858.28,0,0.0,0,0.0,0,0
2020-04-13,FREMONT,Chicken XXXXX-O,4,19.96,315,1571.85,0,0.0,0,0
2020-07-25,HAYWARD,Chicken XXXXX-O,50,249.5,0,0.0,0,0.0,0,0
2020-05-10,LAKEWOOD,Chicken XXXXX-O,-3,-14.97,0,0.0,0,0.0,0,0
2020-05-10,RICHMOND CA,Chicken XXXXX-O,93,464.07,0,0.0,0,0.0,0,0
2020-04-14,FREMONT,Chicken XXXXX-O,-2,-9.98,0,0.0,312,1556.88,0,0
2020-07-26,HAYWARD,Chicken XXXXX-O,13,64.87,0,0.0,0,0.0,0,0
2020-04-15,FREMONT,Chicken XXXXX-O,122,608.78,0,0.0,0,0.0,0,0
2020-07-27,HAYWARD,Chicken XXXXX-O,13,64.87,135,673.65,0,0.0,0,0
2020-05-11,RICHMOND CA,Chicken XXXXX-O,-10,-49.9,270,1347.3,0,0.0,0,0
2020-07-28,HAYWARD,Chicken XXXXX-O,13,64.87,0,0.0,125,623.75,0,0
2020-05-12,RICHMOND CA,Chicken XXXXX-O,-10,-49.9,0,0.0,269,1342.31,0,0
2020-04-16,FREMONT,Chicken XXXXX-O,-1,-4.99,0,0.0,0,0.0,0,0
2020-05-13,RICHMOND CA,Chicken XXXXX-O,259,1292.41,0,0.0,0,0.0,0,0
2020-07-29,HAYWARD,Chicken XXXXX-O,138,688.62,0,0.0,0,0.0,0,0
2020-05-14,LAKEWOOD,Chicken XXXXX-O,45,224.55,135,673.65,0,0.0,0,0
2020-05-14,RICHMOND CA,Chicken XXXXX-O,259,1292.41,0,0.0,0,0.0,0,0
2020-07-30,HAYWARD,Chicken XXXXX-O,69,344.31,0,0.0,0,0.0,0,0
2020-05-15,RICHMOND CA,Chicken XXXXX-O,179,893.21,0,0.0,0,0.0,0,0
2020-07-31,HAYWARD,Chicken XXXXX-O,18,89.82,90,449.1,0,0.0,0,0
2020-05-16,LAKEWOOD,Chicken XXXXX-O,7,34.93,135,673.65,0,0.0,0,0
2020-05-16,RICHMOND CA,Chicken XXXXX-O,15,74.85,0,0.0,0,0.0,0,0
2020-08-01,HAYWARD,Chicken XXXXX-O,13,64.87,0,0.0,97,484.03,0,0
2020-04-18,FREMONT,Chicken XXXXX-O,-1,-4.99,0,0.0,186,928.14,0,0
2020-05-17,LAKEWOOD,Chicken XXXXX-O,3,14.97,135,673.65,0,0.0,0,0
2020-04-19,FREMONT,Chicken XXXXX-O,185,923.15,0,0.0,0,0.0,0,0
2020-04-20,FREMONT,Chicken XXXXX-O,81,404.19,0,0.0,0,0.0,0,0
2020-08-02,HAYWARD,Chicken XXXXX-O,28,139.72,0,0.0,0,0.0,0,0
2020-05-18,LAKEWOOD,Chicken XXXXX-O,-2,-9.98,0,0.0,135,673.65,0,0
2020-05-18,RICHMOND CA,Chicken XXXXX-O,-5,-24.95,225,1122.75,0,0.0,0,0
2020-08-03,HAYWARD,Chicken XXXXX-O,-10,-49.9,225,1122.75,0,0.0,0,0
2020-08-04,HAYWARD,Chicken XXXXX-O,-10,-49.9,0,0.0,186,928.14,0,0
2020-05-19,RICHMOND CA,Chicken XXXXX-O,-5,-24.95,0,0.0,210,1047.9,0,0
2020-05-19,LAKEWOOD,Chicken XXXXX-O,133,663.67,0,0.0,0,0.0,0,0
2020-08-05,HAYWARD,Chicken XXXXX-O,36,179.64,0,0.0,0,0.0,0,0
2020-05-20,RICHMOND CA,Chicken XXXXX-O,150,748.5,0,0.0,0,0.0,0,0
2020-08-06,HAYWARD,Chicken XXXXX-O,-6,-29.94,0,0.0,0,0.0,0,0
2020-05-20,LAKEWOOD,Chicken XXXXX-O,46,229.54,0,0.0,0,0.0,0,0
